Time (ms),Input x,Output x,Input y,Output y,Accel x (+/- 0.1 m/s^2),Accel y (+/- 0.1 m/s^2),Accel z (+/- 0.1 m/s^2),Gyro x (+/- 0.2 rad/s),Gyro y (+/- 0.2 rad/s),Gyro z (+/- 0.2 rad/s),Flight Phase
1636496,-3.94,0.06,83.92,-1.93,-0.12,-0.72,-8.90,-0.15,0.02,0.38,2
1636503,-3.94,0.06,83.92,-1.93,-0.12,-0.73,-8.90,-0.13,0.05,0.35,2
1636510,-3.94,0.06,83.92,-1.93,-0.11,-0.73,-8.90,-0.11,0.04,0.33,2
1636517,-3.94,0.06,83.92,-1.93,-0.11,-0.73,-8.90,-0.10,0.04,0.35,2
1636524,-3.94,0.06,83.92,-1.93,-0.12,-0.72,-8.90,-0.13,0.07,0.35,2
1636559,-3.94,0.08,83.92,-1.93,-0.11,-0.72,-8.90,-0.06,0.05,0.39,2
1636566,-3.93,0.08,83.92,-1.93,-0.11,-0.72,-8.89,-0.05,0.05,0.34,2
1636573,-3.93,0.08,83.92,-1.93,-0.11,-0.72,-8.89,-0.03,0.04,0.31,2
1636580,-3.93,0.08,83.92,-1.93,-0.11,-0.72,-8.89,-0.04,0.05,0.45,2
1636587,-3.93,0.08,83.92,-1.93,-0.12,-0.72,-8.89,-0.09,0.05,0.35,2
1636594,-3.93,0.08,83.92,-1.93,-0.12,-0.72,-8.88,-0.11,0.03,0.35,2
1636601,-3.93,0.08,83.92,-1.93,-0.12,-0.72,-8.88,-0.14,0.02,0.31,2
1636608,-3.93,0.08,83.92,-1.93,-0.12,-0.72,-8.89,-0.15,0.02,0.26,2
1636615,-3.93,0.08,83.92,-1.93,-0.12,-0.72,-8.89,-0.12,0.00,0.31,2
1636622,-3.93,0.08,83.92,-1.93,-0.13,-0.72,-8.88,-0.11,0.02,0.25,2
1636629,-3.93,0.08,83.92,-1.93,-0.12,-0.72,-8.89,-0.11,0.02,0.23,2
1636636,-3.93,0.08,83.92,-1.93,-0.12,-0.72,-8.89,-0.10,0.03,0.18,2
1636643,-3.93,0.08,83.92,-1.93,-0.12,-0.72,-8.90,-0.07,0.03,0.28,2
1636650,-3.93,0.08,83.92,-1.93,-0.12,-0.72,-8.90,-0.04,0.03,0.32,2
1636657,-3.93,0.08,83.92,-1.93,-0.12,-0.72,-8.90,-0.07,0.02,0.38,2
1636664,-3.93,0.08,83.92,-1.92,-0.12,-0.72,-8.90,-0.07,0.03,0.42,2
1636671,-3.93,0.08,83.92,-1.92,-0.12,-0.72,-8.90,-0.08,0.04,0.50,2
1636678,-3.93,0.08,83.92,-1.92,-0.12,-0.73,-8.89,-0.07,0.06,0.35,2
1636685,-3.93,0.08,83.92,-1.92,-0.13,-0.72,-8.90,-0.11,0.04,0.28,2
1636692,-3.93,0.08,83.92,-1.92,-0.13,-0.72,-8.89,-0.11,0.02,0.36,2
1636699,-3.94,0.08,83.92,-1.92,-0.12,-0.72,-8.90,-0.12,0.03,0.38,2
1636706,-3.94,0.08,83.92,-1.92,-0.12,-0.72,-8.90,-0.12,0.09,0.37,2
1636713,-3.94,0.08,83.92,-1.92,-0.12,-0.72,-8.90,-0.12,0.07,0.38,2
1636720,-3.94,0.08,83.92,-1.92,-0.12,-0.72,-8.90,-0.14,0.05,0.40,2
1636727,-3.94,0.08,83.92,-1.92,-0.13,-0.72,-8.90,-0.13,0.05,0.44,2
1636734,-3.94,0.08,83.92,-1.92,-0.13,-0.72,-8.91,-0.11,0.05,0.44,2
1636741,-3.94,0.08,83.92,-1.92,-0.13,-0.72,-8.90,-0.09,0.04,0.51,2
1636748,-3.94,0.08,83.92,-1.92,-0.13,-0.72,-8.90,-0.14,0.05,0.44,2
1636755,-3.94,0.08,83.92,-1.92,-0.13,-0.72,-8.91,-0.14,0.04,0.44,2
1636762,-3.94,0.08,83.92,-1.92,-0.12,-0.73,-8.90,-0.12,0.09,0.42,2
1636769,-3.94,0.09,83.92,-1.93,-0.13,-0.73,-8.91,-0.14,0.09,0.47,2
1636776,-3.94,0.09,83.92,-1.93,-0.12,-0.73,-8.91,-0.14,0.08,0.39,2
1636783,-3.94,0.09,83.92,-1.93,-0.13,-0.73,-8.91,-0.14,0.07,0.45,2
1636790,-3.94,0.09,83.92,-1.93,-0.12,-0.73,-8.91,-0.12,0.07,0.39,2
1636797,-3.94,0.09,83.92,-1.93,-0.12,-0.72,-8.91,-0.11,0.05,0.41,2
1636804,-3.94,0.09,83.92,-1.93,-0.12,-0.72,-8.90,-0.11,0.02,0.37,2
1636811,-3.94,0.09,83.92,-1.93,-0.12,-0.72,-8.90,-0.14,0.02,0.39,2
1636818,-3.94,0.09,83.92,-1.93,-0.13,-0.72,-8.90,-0.12,0.02,0.41,2
1636825,-3.94,0.09,83.92,-1.93,-0.12,-0.72,-8.90,-0.11,0.03,0.47,2
1636832,-3.94,0.09,83.92,-1.93,-0.12,-0.72,-8.89,-0.12,0.05,0.52,2
1636839,-3.94,0.09,83.92,-1.93,-0.12,-0.72,-8.90,-0.10,0.04,0.35,2
1636846,-3.94,0.09,83.92,-1.93,-0.12,-0.73,-8.90,-0.11,0.02,0.37,2
1636853,-3.94,0.09,83.92,-1.93,-0.12,-0.73,-8.90,-0.11,0.04,0.42,2
1636860,-3.94,0.09,83.92,-1.93,-0.12,-0.73,-8.90,-0.11,0.04,0.48,2
1636867,-3.94,0.09,83.92,-1.93,-0.12,-0.72,-8.90,-0.11,0.05,0.51,2
1636874,-3.94,0.08,83.92,-1.94,-0.12,-0.73,-8.90,-0.09,0.06,0.51,2
1636881,-3.94,0.08,83.92,-1.94,-0.12,-0.72,-8.90,-0.07,0.06,0.44,2
1636888,-3.94,0.08,83.92,-1.94,-0.11,-0.72,-8.90,-0.07,0.04,0.43,2
1636895,-3.94,0.08,83.92,-1.94,-0.12,-0.72,-8.89,-0.11,0.03,0.38,2
1636902,-3.94,0.08,83.92,-1.94,-0.12,-0.72,-8.89,-0.12,0.05,0.34,2
1636909,-3.94,0.08,83.92,-1.94,-0.12,-0.72,-8.89,-0.14,0.04,0.35,2
1636916,-3.94,0.08,83.92,-1.94,-0.12,-0.72,-8.89,-0.12,0.02,0.38,2
1636923,-3.94,0.08,83.92,-1.94,-0.12,-0.72,-8.90,-0.13,0.02,0.34,2
1636930,-3.94,0.08,83.92,-1.94,-0.12,-0.72,-8.90,-0.11,0.01,0.34,2
1636937,-3.94,0.08,83.92,-1.94,-0.12,-0.72,-8.90,-0.11,0.02,0.34,2
1636944,-3.94,0.08,83.92,-1.94,-0.12,-0.73,-8.91,-0.12,0.00,0.33,2
1636951,-3.94,0.08,83.92,-1.94,-0.12,-0.73,-8.91,-0.12,-0.04,0.31,2
1636958,-3.94,0.08,83.92,-1.94,-0.13,-0.73,-8.91,-0.08,-0.04,0.33,2
1636965,-3.94,0.08,83.92,-1.94,-0.12,-0.73,-8.92,-0.11,-0.01,0.27,2
1636972,-3.94,0.08,83.92,-1.94,-0.12,-0.72,-8.92,-0.14,0.01,0.28,2
1636979,-3.94,0.09,83.93,-1.94,-0.12,-0.72,-8.92,-0.13,0.04,0.36,2
1637013,-3.94,0.09,83.93,-1.94,-0.11,-0.72,-8.92,-0.14,-0.01,0.22,2
1637020,-3.94,0.09,83.92,-1.94,-0.11,-0.72,-8.91,-0.15,-0.01,0.27,2
1637027,-3.94,0.09,83.92,-1.94,-0.11,-0.72,-8.91,-0.14,0.02,0.29,2
1637034,-3.94,0.09,83.93,-1.94,-0.11,-0.72,-8.91,-0.14,0.06,0.26,2
1637041,-3.94,0.09,83.93,-1.94,-0.12,-0.72,-8.90,-0.14,0.05,0.28,2
1637048,-3.94,0.09,83.93,-1.94,-0.11,-0.72,-8.90,-0.10,0.05,0.38,2
1637055,-3.94,0.09,83.93,-1.94,-0.12,-0.72,-8.90,-0.11,0.04,0.43,2
1637062,-3.94,0.09,83.93,-1.94,-0.12,-0.72,-8.90,-0.12,0.04,0.39,2
1637069,-3.94,0.09,83.93,-1.94,-0.12,-0.72,-8.90,-0.09,0.02,0.37,2
1637076,-3.94,0.09,83.93,-1.94,-0.13,-0.71,-8.90,-0.11,0.00,0.33,2
1637083,-3.94,0.08,83.93,-1.94,-0.13,-0.71,-8.90,-0.10,0.01,0.34,2
1637090,-3.94,0.08,83.93,-1.94,-0.12,-0.72,-8.90,-0.12,0.00,0.40,2
1637097,-3.94,0.08,83.93,-1.94,-0.12,-0.72,-8.90,-0.10,0.00,0.41,2
1637104,-3.94,0.08,83.93,-1.94,-0.12,-0.72,-8.90,-0.11,0.00,0.38,2
1637111,-3.94,0.08,83.93,-1.94,-0.13,-0.72,-8.90,-0.10,0.02,0.37,2
1637118,-3.94,0.08,83.93,-1.94,-0.12,-0.72,-8.90,-0.10,0.02,0.35,2
1637125,-3.94,0.08,83.93,-1.94,-0.12,-0.72,-8.90,-0.13,0.02,0.35,2
1637132,-3.94,0.08,83.93,-1.94,-0.13,-0.72,-8.91,-0.12,0.02,0.41,2
1637139,-3.94,0.08,83.93,-1.94,-0.13,-0.72,-8.91,-0.12,0.01,0.41,2
1637146,-3.94,0.08,83.93,-1.94,-0.12,-0.72,-8.91,-0.11,0.01,0.32,2
1637153,-3.94,0.08,83.93,-1.94,-0.12,-0.73,-8.91,-0.11,0.02,0.39,2
1637160,-3.94,0.08,83.93,-1.94,-0.12,-0.72,-8.91,-0.08,0.05,0.50,2
1637167,-3.94,0.08,83.93,-1.94,-0.12,-0.72,-8.91,-0.06,0.04,0.50,2
1637174,-3.94,0.08,83.93,-1.94,-0.11,-0.72,-8.90,-0.08,0.05,0.47,2
1637181,-3.94,0.08,83.93,-1.94,-0.11,-0.72,-8.90,-0.10,0.02,0.38,2
1637188,-3.94,0.09,83.93,-1.95,-0.11,-0.73,-8.90,-0.11,0.02,0.37,2
1637195,-3.94,0.09,83.93,-1.95,-0.11,-0.72,-8.90,-0.10,0.02,0.40,2
1637202,-3.94,0.09,83.93,-1.95,-0.12,-0.73,-8.91,-0.09,0.04,0.44,2
1637209,-3.94,0.09,83.93,-1.95,-0.12,-0.73,-8.90,-0.08,-0.01,0.44,2
1637216,-3.94,0.09,83.93,-1.95,-0.12,-0.73,-8.90,-0.11,0.01,0.38,2
1637223,-3.94,0.09,83.93,-1.95,-0.12,-0.73,-8.90,-0.12,0.00,0.33,2
1637230,-3.94,0.09,83.93,-1.95,-0.12,-0.73,-8.90,-0.13,-0.01,0.38,2
1637237,-3.94,0.09,83.93,-1.95,-0.13,-0.73,-8.90,-0.12,-0.01,0.44,2
1637244,-3.94,0.09,83.93,-1.95,-0.13,-0.72,-8.89,-0.10,0.00,0.56,2
1637251,-3.94,0.09,83.93,-1.95,-0.13,-0.72,-8.89,-0.12,0.01,0.55,2
1637258,-3.94,0.09,83.93,-1.95,-0.13,-0.72,-8.90,-0.13,0.00,0.53,2
1637265,-3.94,0.09,83.93,-1.95,-0.13,-0.72,-8.90,-0.10,0.06,0.64,2
1637272,-3.94,0.09,83.93,-1.95,-0.13,-0.72,-8.90,-0.12,0.02,0.57,2
1637279,-3.94,0.09,83.93,-1.95,-0.12,-0.72,-8.90,-0.11,0.02,0.65,2
1637286,-3.94,0.09,83.93,-1.95,-0.13,-0.72,-8.90,-0.08,0.06,0.60,2
1637293,-3.94,0.09,83.93,-1.94,-0.13,-0.73,-8.90,-0.07,0.05,0.47,2
1637300,-3.94,0.09,83.93,-1.94,-0.13,-0.73,-8.90,-0.10,0.07,0.43,2
1637307,-3.94,0.09,83.93,-1.94,-0.12,-0.73,-8.89,-0.11,0.05,0.31,2
1637314,-3.94,0.09,83.93,-1.94,-0.12,-0.74,-8.89,-0.10,0.06,0.33,2
1637321,-3.94,0.09,83.93,-1.94,-0.12,-0.73,-8.89,-0.09,0.09,0.44,2
1637328,-3.94,0.09,83.93,-1.94,-0.12,-0.73,-8.90,-0.07,0.04,0.45,2
1637335,-3.94,0.09,83.93,-1.94,-0.13,-0.73,-8.90,-0.09,0.00,0.37,2
1637342,-3.94,0.09,83.93,-1.94,-0.13,-0.73,-8.90,-0.11,-0.03,0.38,2
1637349,-3.95,0.09,83.93,-1.94,-0.14,-0.73,-8.90,-0.11,-0.04,0.32,2
1637356,-3.95,0.09,83.93,-1.94,-0.14,-0.73,-8.90,-0.11,-0.04,0.36,2
1637363,-3.95,0.09,83.93,-1.94,-0.14,-0.73,-8.90,-0.11,-0.04,0.36,2
1637370,-3.95,0.09,83.93,-1.94,-0.14,-0.73,-8.90,-0.11,0.01,0.36,2
1637377,-3.95,0.09,83.93,-1.94,-0.13,-0.73,-8.90,-0.11,0.04,0.38,2
1637384,-3.95,0.09,83.93,-1.94,-0.13,-0.73,-8.91,-0.10,0.04,0.33,2
1637391,-3.95,0.09,83.93,-1.94,-0.13,-0.73,-8.91,-0.11,0.06,0.35,2
1637398,-3.95,0.10,83.93,-1.93,-0.13,-0.74,-8.91,-0.11,0.02,0.38,2
1637405,-3.95,0.10,83.93,-1.93,-0.13,-0.73,-8.91,-0.09,0.04,0.41,2
1637412,-3.95,0.10,83.93,-1.93,-0.12,-0.73,-8.91,-0.07,0.04,0.39,2
1637419,-3.95,0.10,83.93,-1.93,-0.13,-0.73,-8.91,-0.10,0.03,0.38,2
1637426,-3.95,0.10,83.93,-1.93,-0.14,-0.74,-8.90,-0.11,0.01,0.39,2
1637433,-3.95,0.10,83.93,-1.93,-0.13,-0.74,-8.90,-0.12,-0.01,0.39,2
1637467,-3.95,0.10,83.93,-1.93,-0.13,-0.73,-8.91,-0.13,-0.01,0.54,2
1637474,-3.95,0.10,83.93,-1.93,-0.13,-0.73,-8.90,-0.11,0.00,0.51,2
1637481,-3.95,0.10,83.93,-1.93,-0.12,-0.73,-8.91,-0.11,-0.01,0.38,2
1637488,-3.95,0.10,83.93,-1.93,-0.12,-0.73,-8.90,-0.11,-0.03,0.39,2
1637495,-3.95,0.10,83.93,-1.93,-0.12,-0.73,-8.90,-0.11,0.00,0.41,2
1637502,-3.95,0.09,83.93,-1.95,-0.12,-0.72,-8.90,-0.11,-0.01,0.47,2
1637509,-3.95,0.09,83.93,-1.95,-0.12,-0.72,-8.90,-0.11,-0.03,0.45,2
1637516,-3.95,0.09,83.93,-1.95,-0.12,-0.71,-8.90,-0.10,-0.01,0.45,2
1637523,-3.95,0.09,83.93,-1.95,-0.12,-0.72,-8.90,-0.11,-0.01,0.35,2
1637530,-3.95,0.09,83.93,-1.95,-0.12,-0.72,-8.90,-0.12,0.01,0.39,2
1637537,-3.95,0.09,83.93,-1.95,-0.12,-0.72,-8.90,-0.13,0.01,0.36,2
1637544,-3.95,0.09,83.93,-1.95,-0.13,-0.72,-8.91,-0.14,-0.01,0.33,2
1637551,-3.95,0.09,83.93,-1.95,-0.12,-0.72,-8.91,-0.09,-0.02,0.34,2
1637558,-3.96,0.09,83.93,-1.95,-0.12,-0.73,-8.91,-0.11,0.01,0.37,2
1637565,-3.96,0.09,83.93,-1.95,-0.13,-0.73,-8.91,-0.10,0.00,0.31,2
1637572,-3.96,0.09,83.93,-1.95,-0.13,-0.73,-8.90,-0.12,0.02,0.35,2
1637579,-3.96,0.09,83.93,-1.95,-0.13,-0.73,-8.90,-0.11,0.02,0.33,2
1637586,-3.96,0.09,83.93,-1.95,-0.12,-0.73,-8.90,-0.09,0.03,0.35,2
1637593,-3.96,0.09,83.93,-1.95,-0.13,-0.73,-8.90,-0.07,0.05,0.34,2
1637600,-3.96,0.09,83.93,-1.95,-0.13,-0.73,-8.90,-0.07,0.02,0.28,2
1637607,-3.96,0.09,83.93,-1.96,-0.12,-0.73,-8.90,-0.07,0.00,0.28,2
1637614,-3.96,0.09,83.93,-1.96,-0.12,-0.73,-8.90,-0.10,0.01,0.33,2
1637621,-3.96,0.09,83.93,-1.96,-0.11,-0.73,-8.90,-0.13,0.01,0.37,2
1637628,-3.96,0.09,83.93,-1.96,-0.11,-0.73,-8.90,-0.12,-0.01,0.35,2
1637635,-3.96,0.09,83.93,-1.96,-0.11,-0.73,-8.89,-0.14,-0.01,0.32,2
1637642,-3.96,0.09,83.93,-1.96,-0.11,-0.73,-8.90,-0.10,-0.04,0.31,2
1637649,-3.95,0.09,83.93,-1.96,-0.11,-0.73,-8.90,-0.13,0.01,0.33,2
1637656,-3.95,0.09,83.93,-1.96,-0.11,-0.73,-8.89,-0.14,0.02,0.34,2
1637663,-3.95,0.09,83.93,-1.96,-0.11,-0.73,-8.89,-0.13,0.02,0.42,2
1637670,-3.95,0.09,83.93,-1.96,-0.11,-0.73,-8.89,-0.12,0.02,0.44,2
1637677,-3.95,0.09,83.93,-1.96,-0.11,-0.72,-8.89,-0.11,0.01,0.43,2
1637684,-3.95,0.09,83.93,-1.96,-0.12,-0.72,-8.89,-0.14,0.01,0.47,2
1637691,-3.95,0.09,83.93,-1.96,-0.12,-0.72,-8.90,-0.11,0.02,0.42,2
1637698,-3.95,0.09,83.93,-1.96,-0.12,-0.72,-8.90,-0.09,0.01,0.45,2
1637705,-3.95,0.09,83.93,-1.96,-0.12,-0.72,-8.90,-0.09,0.02,0.42,2
1637712,-3.95,0.07,83.93,-1.96,-0.12,-0.72,-8.91,-0.11,0.02,0.38,2
1637719,-3.95,0.07,83.93,-1.96,-0.12,-0.72,-8.91,-0.10,0.02,0.43,2
1637726,-3.95,0.07,83.93,-1.96,-0.13,-0.72,-8.91,-0.09,0.02,0.44,2
1637733,-3.95,0.07,83.93,-1.96,-0.13,-0.73,-8.90,-0.07,0.02,0.41,2
1637740,-3.95,0.07,83.93,-1.96,-0.12,-0.73,-8.90,-0.10,0.00,0.49,2
1637747,-3.95,0.07,83.93,-1.96,-0.12,-0.72,-8.90,-0.08,0.00,0.47,2
1637754,-3.95,0.07,83.94,-1.96,-0.12,-0.72,-8.89,-0.10,-0.01,0.44,2
1637761,-3.95,0.07,83.93,-1.96,-0.12,-0.72,-8.90,-0.08,-0.01,0.45,2
1637768,-3.95,0.07,83.93,-1.96,-0.12,-0.72,-8.90,-0.11,0.00,0.44,2
1637775,-3.95,0.07,83.94,-1.96,-0.13,-0.71,-8.90,-0.13,-0.01,0.44,2
1637782,-3.95,0.07,83.93,-1.96,-0.12,-0.71,-8.90,-0.14,-0.01,0.47,2
1637789,-3.95,0.07,83.93,-1.96,-0.12,-0.71,-8.90,-0.14,-0.01,0.46,2
1637796,-3.95,0.07,83.93,-1.96,-0.12,-0.72,-8.90,-0.16,-0.01,0.47,2
1637803,-3.95,0.07,83.93,-1.96,-0.13,-0.72,-8.89,-0.16,-0.04,0.44,2
1637810,-3.95,0.07,83.93,-1.96,-0.12,-0.72,-8.90,-0.13,-0.02,0.43,2
1637817,-3.95,0.09,83.93,-1.95,-0.12,-0.72,-8.90,-0.14,-0.01,0.44,2
1637824,-3.95,0.09,83.93,-1.95,-0.12,-0.72,-8.89,-0.09,-0.01,0.47,2
1637831,-3.95,0.09,83.93,-1.95,-0.12,-0.72,-8.89,-0.11,0.02,0.45,2
1637838,-3.95,0.09,83.93,-1.95,-0.12,-0.71,-8.90,-0.11,0.04,0.46,2
1637845,-3.95,0.09,83.93,-1.95,-0.12,-0.71,-8.91,-0.10,0.06,0.45,2
1637852,-3.95,0.09,83.93,-1.95,-0.13,-0.72,-8.90,-0.12,0.04,0.44,2
1637859,-3.95,0.09,83.93,-1.95,-0.12,-0.72,-8.91,-0.16,0.02,0.51,2
1637866,-3.95,0.09,83.93,-1.95,-0.12,-0.73,-8.90,-0.15,0.03,0.54,2
1637873,-3.95,0.09,83.93,-1.95,-0.13,-0.73,-8.90,-0.14,0.02,0.53,2
1637880,-3.95,0.09,83.93,-1.95,-0.13,-0.73,-8.90,-0.14,0.03,0.50,2
1637887,-3.95,0.09,83.93,-1.95,-0.13,-0.72,-8.89,-0.15,0.06,0.54,2
1637922,-3.95,0.08,83.93,-1.95,-0.12,-0.72,-8.90,-0.14,0.07,0.60,2
1637929,-3.95,0.08,83.93,-1.95,-0.12,-0.72,-8.90,-0.14,0.05,0.54,2
1637936,-3.95,0.08,83.93,-1.95,-0.12,-0.72,-8.90,-0.14,0.05,0.51,2
1637943,-3.95,0.08,83.93,-1.95,-0.11,-0.72,-8.90,-0.14,0.04,0.51,2
1637950,-3.95,0.08,83.93,-1.95,-0.11,-0.72,-8.90,-0.10,0.05,0.50,2
1637957,-3.95,0.08,83.93,-1.95,-0.12,-0.72,-8.89,-0.14,0.03,0.54,2
1637964,-3.95,0.08,83.93,-1.95,-0.12,-0.72,-8.90,-0.10,0.05,0.61,2
1637971,-3.95,0.08,83.93,-1.95,-0.11,-0.72,-8.90,-0.13,0.03,0.55,2
1637978,-3.95,0.08,83.93,-1.95,-0.12,-0.73,-8.90,-0.13,0.02,0.41,2
1637985,-3.95,0.08,83.93,-1.95,-0.12,-0.73,-8.90,-0.13,0.00,0.41,2
1637992,-3.95,0.08,83.93,-1.95,-0.12,-0.72,-8.90,-0.11,0.05,0.39,2
1637999,-3.95,0.08,83.93,-1.95,-0.12,-0.72,-8.90,-0.08,0.08,0.47,2
1638006,-3.95,0.08,83.93,-1.95,-0.12,-0.72,-8.90,-0.08,0.06,0.47,2
1638013,-3.95,0.08,83.93,-1.95,-0.12,-0.72,-8.90,-0.09,0.07,0.37,2
1638020,-3.95,0.08,83.93,-1.95,-0.12,-0.73,-8.90,-0.11,0.04,0.30,2
1638027,-3.95,0.07,83.93,-1.96,-0.12,-0.73,-8.90,-0.09,0.02,0.28,2
1638034,-3.95,0.07,83.93,-1.96,-0.11,-0.73,-8.90,-0.13,0.02,0.33,2
1638041,-3.95,0.07,83.93,-1.96,-0.11,-0.73,-8.90,-0.15,0.02,0.29,2
1638048,-3.95,0.07,83.93,-1.96,-0.12,-0.73,-8.90,-0.14,0.02,0.23,2
1638055,-3.95,0.07,83.93,-1.96,-0.11,-0.73,-8.91,-0.15,0.02,0.27,2
1638062,-3.94,0.07,83.93,-1.96,-0.11,-0.73,-8.91,-0.16,0.06,0.36,2
1638069,-3.94,0.07,83.93,-1.96,-0.12,-0.73,-8.90,-0.14,0.01,0.33,2
1638076,-3.94,0.07,83.93,-1.96,-0.11,-0.73,-8.90,-0.15,0.02,0.36,2
1638083,-3.94,0.07,83.93,-1.96,-0.12,-0.73,-8.90,-0.14,0.01,0.33,2
1638090,-3.94,0.07,83.93,-1.96,-0.12,-0.73,-8.90,-0.13,0.01,0.35,2
1638097,-3.94,0.07,83.93,-1.96,-0.12,-0.73,-8.90,-0.11,0.03,0.37,2
1638104,-3.94,0.07,83.93,-1.96,-0.12,-0.72,-8.90,-0.08,0.03,0.31,2
1638111,-3.94,0.07,83.93,-1.96,-0.12,-0.72,-8.90,-0.10,0.03,0.35,2
1638118,-3.94,0.07,83.93,-1.96,-0.11,-0.73,-8.90,-0.13,0.04,0.31,2
1638125,-3.94,0.07,83.93,-1.96,-0.12,-0.72,-8.90,-0.14,0.02,0.36,2
1638132,-3.94,0.07,83.93,-1.97,-0.12,-0.72,-8.90,-0.13,0.00,0.31,2
1638139,-3.94,0.07,83.93,-1.97,-0.11,-0.72,-8.90,-0.15,-0.03,0.31,2
1638146,-3.94,0.07,83.93,-1.97,-0.11,-0.72,-8.90,-0.11,-0.04,0.30,2
1638153,-3.94,0.07,83.93,-1.97,-0.12,-0.72,-8.90,-0.12,-0.05,0.24,2
1638160,-3.94,0.07,83.93,-1.97,-0.12,-0.72,-8.90,-0.16,-0.01,0.27,2
1638167,-3.94,0.07,83.93,-1.97,-0.12,-0.72,-8.90,-0.16,0.02,0.30,2
1638174,-3.94,0.07,83.93,-1.97,-0.13,-0.72,-8.89,-0.14,0.04,0.31,2
1638181,-3.94,0.07,83.93,-1.97,-0.13,-0.73,-8.89,-0.17,0.06,0.28,2
1638188,-3.94,0.07,83.93,-1.97,-0.13,-0.73,-8.89,-0.17,0.05,0.25,2
1638195,-3.94,0.07,83.93,-1.97,-0.13,-0.73,-8.89,-0.15,0.03,0.36,2
1638202,-3.94,0.07,83.93,-1.97,-0.13,-0.73,-8.90,-0.14,0.02,0.35,2
1638209,-3.94,0.07,83.93,-1.97,-0.13,-0.73,-8.90,-0.16,0.03,0.34,2
1638216,-3.95,0.07,83.93,-1.97,-0.13,-0.73,-8.91,-0.14,0.01,0.31,2
1638225,-3.95,0.07,83.93,-1.97,-0.13,-0.73,-8.91,-0.11,0.01,0.31,2
1638232,-3.95,0.10,83.93,-1.95,-0.12,-0.74,-8.91,-0.08,0.01,0.39,2
1638239,-3.95,0.10,83.93,-1.95,-0.12,-0.73,-8.91,-0.09,0.02,0.39,2
1638246,-3.95,0.10,83.93,-1.95,-0.12,-0.73,-8.91,-0.11,0.02,0.37,2
1638253,-3.95,0.10,83.93,-1.95,-0.12,-0.73,-8.92,-0.11,0.03,0.40,2
1638260,-3.95,0.10,83.93,-1.95,-0.12,-0.72,-8.91,-0.10,0.04,0.40,2
1638267,-3.95,0.10,83.93,-1.95,-0.13,-0.72,-8.91,-0.09,0.02,0.34,2
1638274,-3.95,0.10,83.93,-1.95,-0.13,-0.72,-8.91,-0.09,0.05,0.45,2
1638281,-3.95,0.10,83.93,-1.95,-0.13,-0.72,-8.90,-0.10,0.02,0.43,2
1638288,-3.95,0.10,83.93,-1.95,-0.13,-0.72,-8.90,-0.13,0.04,0.44,2
1638295,-3.95,0.10,83.93,-1.95,-0.13,-0.73,-8.89,-0.12,0.05,0.39,2
1638302,-3.95,0.10,83.93,-1.95,-0.13,-0.72,-8.90,-0.14,0.02,0.52,2
1638309,-3.95,0.10,83.93,-1.95,-0.13,-0.72,-8.90,-0.14,0.02,0.47,2
1638316,-3.95,0.10,83.93,-1.95,-0.13,-0.73,-8.90,-0.12,0.04,0.51,2
1638323,-3.95,0.10,83.93,-1.95,-0.13,-0.73,-8.90,-0.11,0.01,0.51,2
1638330,-3.95,0.10,83.93,-1.95,-0.12,-0.73,-8.90,-0.09,0.00,0.43,2
1638337,-3.95,0.10,83.93,-1.97,-0.12,-0.73,-8.90,-0.09,0.00,0.41,2
1638344,-3.95,0.10,83.93,-1.97,-0.13,-0.73,-8.89,-0.08,0.00,0.40,2
1638378,-3.95,0.10,83.93,-1.97,-0.12,-0.73,-8.90,-0.13,0.02,0.30,2
1638385,-3.95,0.10,83.93,-1.97,-0.12,-0.73,-8.90,-0.13,0.02,0.25,2
1638392,-3.95,0.10,83.93,-1.97,-0.12,-0.73,-8.90,-0.14,0.04,0.29,2
1638399,-3.95,0.10,83.93,-1.97,-0.13,-0.73,-8.90,-0.17,0.03,0.28,2
1638406,-3.95,0.10,83.93,-1.97,-0.13,-0.73,-8.89,-0.14,0.05,0.33,2
1638413,-3.95,0.10,83.93,-1.97,-0.13,-0.73,-8.89,-0.17,0.03,0.31,2
1638420,-3.95,0.10,83.92,-1.97,-0.13,-0.72,-8.90,-0.18,0.00,0.38,2
1638427,-3.95,0.10,83.92,-1.97,-0.13,-0.72,-8.90,-0.16,0.03,0.44,2
1638434,-3.95,0.10,83.92,-1.97,-0.13,-0.72,-8.89,-0.17,0.03,0.41,2
1638441,-3.95,0.09,83.92,-1.95,-0.13,-0.73,-8.90,-0.20,0.02,0.38,2
1638448,-3.95,0.09,83.92,-1.95,-0.13,-0.73,-8.90,-0.20,0.02,0.44,2
1638455,-3.95,0.09,83.92,-1.95,-0.13,-0.73,-8.90,-0.19,0.02,0.43,2
1638462,-3.95,0.09,83.92,-1.95,-0.12,-0.73,-8.90,-0.21,0.01,0.48,2
1638469,-3.95,0.09,83.92,-1.95,-0.13,-0.73,-8.90,-0.15,0.01,0.48,2
1638476,-3.95,0.09,83.92,-1.95,-0.13,-0.72,-8.89,-0.14,0.05,0.47,2
1638483,-3.95,0.09,83.92,-1.95,-0.12,-0.73,-8.89,-0.13,0.03,0.42,2
