Time (ms),Input x,Output x,Input y,Output y,Accel x (+/- 0.1 m/s^2),Accel y (+/- 0.1 m/s^2),Accel z (+/- 0.1 m/s^2),Gyro x (+/- 0.2 rad/s),Gyro y (+/- 0.2 rad/s),Gyro z (+/- 0.2 rad/s),Flight Phase
289959,86.16,-20.00,2.78,-2.33,9.92,9.47,-9.25,-0.02,0.15,0.30,2
289966,86.08,-20.00,2.88,-2.33,9.92,9.45,-9.25,-0.02,0.14,0.35,2
289973,86.17,-20.00,2.76,-2.33,9.92,9.47,-9.25,-0.03,0.13,0.30,2
289980,86.17,-20.00,2.75,-2.33,9.92,9.47,-9.25,-0.02,0.08,0.27,2
289987,86.15,-20.00,2.76,-2.33,9.93,9.47,-9.25,-0.02,0.07,0.31,2
289994,86.11,-20.00,2.79,-2.33,9.92,9.47,-9.24,0.04,0.05,0.21,2
290001,86.15,-20.00,2.81,-2.33,9.92,9.46,-9.26,0.03,0.05,0.23,2
290008,86.08,-20.00,2.90,-2.33,9.92,9.45,-9.26,0.02,0.05,0.26,2
290015,86.15,-20.00,2.79,-2.33,9.92,9.47,-9.25,0.01,0.07,0.26,2
290022,86.12,-20.00,2.84,-2.33,9.93,9.46,-9.25,-0.01,0.06,0.26,2
290029,86.19,-20.00,2.74,-2.31,9.93,9.47,-9.25,0.03,0.06,0.23,2
290036,86.18,-20.00,2.76,-2.31,9.93,9.47,-9.25,0.03,0.07,0.27,2
290043,86.21,-20.00,2.73,-2.31,9.92,9.48,-9.26,0.03,0.07,0.28,2
290050,86.21,-20.00,2.74,-2.31,9.92,9.47,-9.26,0.02,0.10,0.24,2
290188,86.14,-20.00,2.77,-2.38,9.92,9.47,-9.25,-0.06,0.05,0.23,2
290195,86.10,-20.00,2.82,-2.38,9.92,9.46,-9.25,-0.05,0.07,0.18,2
290202,86.14,-20.00,2.78,-2.38,9.92,9.47,-9.25,-0.02,0.07,0.20,2
290209,86.12,-20.00,2.82,-2.38,9.91,9.46,-9.25,-0.03,0.08,0.20,2
290216,86.13,-20.00,2.81,-2.38,9.91,9.46,-9.25,-0.05,0.09,0.20,2
290223,86.12,-20.00,2.80,-2.38,9.91,9.46,-9.25,-0.03,0.07,0.27,2
290230,86.14,-20.00,2.78,-2.38,9.92,9.47,-9.25,-0.01,0.04,0.26,2
290237,86.18,-20.00,2.74,-2.38,9.92,9.47,-9.25,0.01,0.08,0.24,2
290244,86.17,-20.00,2.74,-2.38,9.93,9.47,-9.25,0.04,0.08,0.32,2
290251,86.20,-20.00,2.73,-2.38,9.92,9.48,-9.26,0.04,0.08,0.33,2
290258,86.17,-20.00,2.76,-2.38,9.93,9.47,-9.25,0.01,0.09,0.35,2
290265,86.17,-20.00,2.76,-2.38,9.93,9.47,-9.25,0.04,0.06,0.35,2
290272,86.17,-20.00,2.74,-2.38,9.93,9.47,-9.25,0.01,0.11,0.32,2
290279,86.18,-20.00,2.74,-2.38,9.92,9.47,-9.25,-0.02,0.11,0.31,2
290286,86.18,-20.00,2.73,-2.38,9.92,9.48,-9.25,-0.03,0.11,0.26,2
290293,86.20,-20.00,2.70,-2.28,9.92,9.48,-9.25,0.01,0.11,0.30,2
290300,86.21,-20.00,2.69,-2.28,9.92,9.48,-9.25,-0.01,0.07,0.26,2
290307,86.22,-20.00,2.69,-2.28,9.91,9.48,-9.25,0.01,0.10,0.26,2
290314,86.23,-20.00,2.71,-2.28,9.91,9.48,-9.26,0.01,0.11,0.26,2
290321,86.20,-20.00,2.73,-2.28,9.90,9.48,-9.26,0.04,0.11,0.23,2
290328,86.19,-20.00,2.78,-2.28,9.90,9.47,-9.26,0.03,0.09,0.23,2
290335,86.18,-20.00,2.78,-2.28,9.91,9.47,-9.26,0.02,0.12,0.24,2
290342,86.18,-20.00,2.76,-2.28,9.91,9.47,-9.26,0.04,0.12,0.32,2
290349,86.18,-20.00,2.75,-2.28,9.92,9.47,-9.26,0.04,0.10,0.33,2
290356,86.14,-20.00,2.80,-2.28,9.92,9.46,-9.25,0.01,0.11,0.30,2
290363,86.16,-20.00,2.79,-2.28,9.92,9.47,-9.26,0.04,0.11,0.30,2
290370,86.15,-20.00,2.81,-2.28,9.92,9.46,-9.26,0.04,0.10,0.30,2
290377,86.12,-20.00,2.81,-2.28,9.92,9.46,-9.25,0.04,0.09,0.32,2
290384,86.15,-20.00,2.82,-2.28,9.92,9.46,-9.26,0.02,0.11,0.30,2
290391,86.15,-20.00,2.80,-2.28,9.92,9.46,-9.26,0.01,0.12,0.31,2
290398,86.15,-20.00,2.82,-2.47,9.91,9.46,-9.26,0.02,0.11,0.32,2
290405,86.13,-20.00,2.82,-2.47,9.92,9.46,-9.25,0.03,0.11,0.30,2
290412,86.12,-20.00,2.81,-2.47,9.92,9.46,-9.25,0.02,0.09,0.30,2
290419,86.15,-20.00,2.79,-2.47,9.92,9.46,-9.26,-0.01,0.08,0.26,2
290426,86.17,-20.00,2.76,-2.47,9.92,9.47,-9.25,-0.02,0.11,0.26,2
290433,86.14,-20.00,2.76,-2.47,9.92,9.47,-9.25,-0.03,0.10,0.26,2
290440,86.16,-20.00,2.75,-2.47,9.92,9.47,-9.25,-0.01,0.11,0.25,2
290447,86.14,-20.00,2.77,-2.47,9.93,9.47,-9.25,-0.06,0.12,0.19,2
290454,86.13,-20.00,2.77,-2.47,9.93,9.47,-9.24,-0.09,0.11,0.20,2
290461,86.04,-20.00,2.87,-2.47,9.92,9.45,-9.24,-0.06,0.11,0.20,2
290468,86.16,-20.00,2.70,-2.47,9.92,9.48,-9.24,-0.05,0.10,0.19,2
290475,86.11,-20.00,2.79,-2.47,9.92,9.47,-9.24,-0.07,0.11,0.26,2
290482,86.21,-20.00,2.67,-2.47,9.92,9.49,-9.25,0.01,0.08,0.26,2
290489,86.17,-20.00,2.73,-2.47,9.92,9.48,-9.25,0.03,0.10,0.26,2
290496,86.19,-20.00,2.69,-2.47,9.93,9.48,-9.24,0.04,0.11,0.26,2
290503,86.10,-20.00,2.79,-2.37,9.93,9.47,-9.24,0.04,0.11,0.21,2
290510,86.17,-20.00,2.74,-2.37,9.93,9.47,-9.25,0.01,0.11,0.23,2
290517,86.11,-20.00,2.79,-2.37,9.93,9.46,-9.24,0.04,0.10,0.23,2
290524,86.14,-20.00,2.76,-2.37,9.92,9.47,-9.25,0.02,0.09,0.26,2
290531,86.12,-20.00,2.78,-2.37,9.93,9.47,-9.24,0.01,0.09,0.27,2
290538,86.13,-20.00,2.76,-2.37,9.93,9.47,-9.24,0.02,0.10,0.28,2
290545,86.17,-20.00,2.77,-2.37,9.93,9.47,-9.25,-0.02,0.13,0.26,2
290552,86.18,-20.00,2.74,-2.37,9.92,9.47,-9.25,-0.02,0.11,0.26,2
290559,86.25,-20.00,2.67,-2.37,9.92,9.49,-9.26,0.01,0.08,0.24,2
290566,86.18,-20.00,2.76,-2.37,9.92,9.47,-9.26,0.02,0.09,0.27,2
290573,86.20,-20.00,2.67,-2.37,9.91,9.49,-9.25,0.01,0.08,0.20,2
290580,86.14,-20.00,2.79,-2.37,9.92,9.47,-9.25,-0.02,0.10,0.22,2
290587,86.12,-20.00,2.78,-2.37,9.92,9.47,-9.24,-0.05,0.11,0.26,2
290594,86.11,-20.00,2.79,-2.37,9.92,9.46,-9.24,-0.02,0.11,0.26,2
290601,86.14,-20.00,2.77,-2.37,9.93,9.47,-9.25,-0.02,0.14,0.26,2
290608,86.15,-20.00,2.75,-2.34,9.93,9.47,-9.25,-0.02,0.12,0.24,2
290615,86.18,-20.00,2.74,-2.34,9.93,9.47,-9.25,-0.00,0.11,0.26,2
290622,86.18,-20.00,2.72,-2.34,9.93,9.48,-9.25,0.04,0.11,0.27,2
290629,86.21,-20.00,2.70,-2.34,9.93,9.48,-9.25,0.01,0.09,0.27,2
290758,86.18,-20.00,2.73,-2.33,9.93,9.48,-9.25,0.04,0.11,0.29,2
290765,86.11,-20.00,2.76,-2.33,9.92,9.47,-9.24,0.01,0.10,0.25,2
290772,86.11,-20.00,2.79,-2.33,9.92,9.47,-9.24,0.02,0.08,0.22,2
290779,86.09,-20.00,2.83,-2.33,9.93,9.46,-9.24,0.02,0.08,0.21,2
290786,86.08,-20.00,2.81,-2.33,9.92,9.46,-9.24,0.03,0.08,0.29,2
290793,86.13,-20.00,2.76,-2.33,9.92,9.47,-9.24,0.08,0.08,0.37,2
290800,86.13,-20.00,2.78,-2.33,9.92,9.47,-9.25,0.07,0.08,0.35,2
290807,86.16,-20.00,2.76,-2.33,9.92,9.47,-9.25,0.07,0.07,0.36,2
290814,86.16,-20.00,2.77,-2.33,9.91,9.47,-9.25,0.07,0.07,0.35,2
290821,86.15,-20.00,2.77,-2.33,9.91,9.47,-9.25,0.07,0.05,0.26,2
290828,86.14,-20.00,2.79,-2.33,9.91,9.47,-9.25,0.08,0.04,0.23,2
290835,86.11,-20.00,2.82,-2.33,9.91,9.46,-9.25,0.05,0.03,0.23,2
290842,86.08,-20.00,2.85,-2.33,9.91,9.46,-9.25,0.01,0.04,0.23,2
290849,86.12,-20.00,2.84,-2.33,9.91,9.46,-9.26,-0.03,0.06,0.25,2
290856,86.15,-20.00,2.80,-2.33,9.91,9.46,-9.26,-0.01,0.07,0.25,2
290863,86.16,-20.00,2.77,-2.41,9.91,9.47,-9.25,-0.02,0.07,0.27,2
290870,86.16,-20.00,2.78,-2.41,9.92,9.47,-9.25,-0.02,0.10,0.24,2
290877,86.14,-20.00,2.77,-2.41,9.92,9.47,-9.25,-0.00,0.09,0.23,2
290884,86.13,-20.00,2.79,-2.41,9.93,9.47,-9.25,-0.02,0.10,0.18,2
290891,86.12,-20.00,2.77,-2.41,9.92,9.47,-9.24,-0.01,0.10,0.18,2
290898,86.12,-20.00,2.77,-2.41,9.92,9.47,-9.24,0.01,0.11,0.20,2
290905,86.12,-20.00,2.80,-2.41,9.92,9.46,-9.25,-0.01,0.08,0.22,2
290912,86.12,-20.00,2.81,-2.41,9.93,9.46,-9.25,-0.02,0.10,0.23,2
290919,86.16,-20.00,2.76,-2.41,9.93,9.47,-9.25,-0.01,0.07,0.23,2
290926,86.15,-20.00,2.77,-2.41,9.94,9.47,-9.25,0.01,0.06,0.24,2
290933,86.16,-20.00,2.76,-2.41,9.93,9.47,-9.25,0.03,0.05,0.26,2
290940,86.18,-20.00,2.74,-2.41,9.93,9.47,-9.25,0.05,0.06,0.25,2
290947,86.19,-20.00,2.75,-2.41,9.93,9.47,-9.26,0.03,0.04,0.23,2
290954,86.22,-20.00,2.76,-2.41,9.93,9.47,-9.27,0.01,0.05,0.22,2
290961,86.17,-20.00,2.81,-2.41,9.93,9.46,-9.26,0.03,0.05,0.26,2
290968,86.16,-20.00,2.81,-2.44,9.93,9.46,-9.26,0.03,0.05,0.35,2
290975,86.14,-20.00,2.80,-2.44,9.93,9.46,-9.25,0.02,0.05,0.33,2
290982,86.13,-20.00,2.82,-2.44,9.93,9.46,-9.25,0.03,0.06,0.29,2
290989,86.15,-20.00,2.79,-2.44,9.93,9.47,-9.25,0.04,0.05,0.27,2
290996,86.12,-20.00,2.81,-2.44,9.93,9.46,-9.25,0.02,0.07,0.27,2
291003,86.15,-20.00,2.79,-2.44,9.92,9.47,-9.25,0.03,0.07,0.30,2
291010,86.15,-20.00,2.82,-2.44,9.92,9.46,-9.26,-0.01,0.06,0.28,2
291017,86.15,-20.00,2.79,-2.44,9.92,9.46,-9.25,-0.02,0.04,0.23,2
291024,86.11,-20.00,2.85,-2.44,9.92,9.46,-9.25,-0.02,0.05,0.25,2
291031,86.11,-20.00,2.86,-2.44,9.92,9.45,-9.26,0.01,0.06,0.26,2
291038,86.13,-20.00,2.81,-2.44,9.92,9.46,-9.25,-0.02,0.04,0.30,2
291045,86.12,-20.00,2.81,-2.44,9.92,9.46,-9.25,-0.01,0.06,0.32,2
291052,86.20,-20.00,2.71,-2.44,9.92,9.48,-9.25,-0.00,0.06,0.26,2
291059,86.20,-20.00,2.74,-2.44,9.92,9.47,-9.26,-0.02,0.08,0.28,2
291066,86.22,-20.00,2.72,-2.44,9.93,9.48,-9.26,0.01,0.05,0.26,2
291073,86.23,-20.00,2.74,-2.33,9.93,9.47,-9.26,0.04,0.07,0.30,2
291080,86.16,-20.00,2.81,-2.33,9.93,9.46,-9.26,0.01,0.06,0.39,2
291087,86.19,-20.00,2.74,-2.33,9.93,9.47,-9.26,0.02,0.10,0.31,2
291094,86.12,-20.00,2.85,-2.33,9.93,9.45,-9.26,0.04,0.10,0.33,2
291101,86.13,-20.00,2.82,-2.33,9.92,9.46,-9.26,0.02,0.08,0.22,2
291108,86.08,-20.00,2.88,-2.33,9.92,9.45,-9.25,0.01,0.08,0.25,2
291115,86.15,-20.00,2.80,-2.33,9.92,9.46,-9.26,0.01,0.07,0.26,2
291122,86.13,-20.00,2.82,-2.33,9.92,9.46,-9.25,-0.00,0.05,0.26,2
291129,86.16,-20.00,2.80,-2.33,9.93,9.46,-9.26,-0.01,0.08,0.28,2
291136,86.18,-20.00,2.74,-2.33,9.92,9.47,-9.25,0.02,0.08,0.23,2
291143,86.24,-20.00,2.67,-2.33,9.92,9.49,-9.25,-0.01,0.09,0.27,2
291150,86.14,-20.00,2.79,-2.33,9.93,9.47,-9.25,-0.00,0.05,0.23,2
291157,86.14,-20.00,2.79,-2.33,9.93,9.46,-9.25,0.01,0.07,0.23,2
291164,86.11,-20.00,2.88,-2.33,9.92,9.45,-9.26,0.02,0.08,0.30,2
291171,86.10,-20.00,2.83,-2.33,9.93,9.46,-9.25,0.04,0.10,0.29,2
291178,86.14,-20.00,2.80,-2.45,9.93,9.46,-9.25,0.01,0.09,0.33,2
291185,86.11,-20.00,2.82,-2.45,9.93,9.46,-9.25,0.01,0.11,0.30,2
291192,86.16,-20.00,2.74,-2.45,9.93,9.47,-9.25,0.02,0.11,0.30,2
291408,86.15,-20.00,2.72,-2.32,9.92,9.48,-9.24,-0.03,0.13,0.23,2
291415,86.18,-20.00,2.70,-2.32,9.92,9.48,-9.24,-0.03,0.12,0.23,2
291422,86.17,-20.00,2.71,-2.32,9.93,9.48,-9.24,-0.02,0.12,0.24,2
291429,86.18,-20.00,2.69,-2.32,9.93,9.48,-9.24,-0.01,0.13,0.23,2
291436,86.16,-20.00,2.73,-2.32,9.93,9.48,-9.24,-0.02,0.15,0.27,2
291443,86.14,-20.00,2.78,-2.32,9.93,9.47,-9.25,-0.03,0.15,0.24,2
291450,86.24,-20.00,2.67,-2.32,9.93,9.49,-9.25,-0.03,0.13,0.26,2
291457,86.27,-20.00,2.65,-2.32,9.93,9.49,-9.26,-0.02,0.10,0.28,2
291464,86.19,-20.00,2.72,-2.32,9.92,9.48,-9.25,-0.02,0.12,0.26,2
291471,86.15,-20.00,2.76,-2.32,9.92,9.47,-9.25,0.04,0.12,0.30,2
291478,86.14,-20.00,2.78,-2.32,9.92,9.47,-9.25,-0.00,0.09,0.34,2
291485,86.14,-20.00,2.79,-2.32,9.93,9.46,-9.25,-0.00,0.10,0.30,2
291492,86.14,-20.00,2.79,-2.32,9.92,9.47,-9.25,-0.03,0.11,0.33,2
291499,86.18,-20.00,2.78,-2.32,9.92,9.47,-9.26,-0.04,0.12,0.34,2
291506,86.16,-20.00,2.77,-2.32,9.92,9.47,-9.25,-0.03,0.11,0.32,2
291513,86.20,-20.00,2.75,-2.40,9.92,9.47,-9.26,-0.04,0.11,0.30,2
291520,86.19,-20.00,2.76,-2.40,9.92,9.47,-9.26,0.01,0.11,0.29,2
291527,86.18,-20.00,2.76,-2.40,9.92,9.47,-9.26,0.01,0.10,0.27,2
291534,86.14,-20.00,2.82,-2.40,9.92,9.46,-9.26,0.04,0.13,0.26,2
291541,86.12,-20.00,2.83,-2.40,9.92,9.46,-9.25,0.01,0.11,0.26,2
291548,86.06,-20.00,2.90,-2.40,9.92,9.45,-9.25,-0.02,0.11,0.23,2
291555,86.09,-20.00,2.84,-2.40,9.92,9.46,-9.25,-0.00,0.11,0.26,2
291562,86.07,-20.00,2.86,-2.40,9.92,9.45,-9.25,-0.03,0.11,0.28,2
291569,86.13,-20.00,2.78,-2.40,9.92,9.47,-9.25,0.01,0.11,0.31,2
291576,86.12,-20.00,2.80,-2.40,9.93,9.46,-9.25,0.01,0.10,0.24,2
291583,86.11,-20.00,2.79,-2.40,9.93,9.46,-9.24,-0.01,0.11,0.23,2
291590,86.08,-20.00,2.80,-2.40,9.93,9.46,-9.24,-0.02,0.08,0.26,2
291597,86.04,-20.00,2.83,-2.40,9.92,9.46,-9.23,-0.04,0.06,0.25,2
291604,86.09,-20.00,2.81,-2.40,9.92,9.46,-9.24,-0.02,0.05,0.26,2
291611,86.05,-20.00,2.86,-2.40,9.93,9.45,-9.24,-0.00,0.08,0.32,2
291618,86.11,-20.00,2.79,-2.44,9.92,9.47,-9.24,-0.01,0.11,0.31,2
291625,86.11,-20.00,2.80,-2.44,9.92,9.46,-9.24,-0.03,0.10,0.32,2
291632,86.14,-20.00,2.72,-2.44,9.92,9.48,-9.24,-0.05,0.10,0.30,2
291639,86.19,-20.00,2.71,-2.44,9.92,9.48,-9.25,-0.04,0.09,0.32,2
291646,86.23,-20.00,2.69,-2.44,9.91,9.48,-9.26,-0.05,0.08,0.33,2
291653,86.16,-20.00,2.75,-2.44,9.92,9.47,-9.25,-0.02,0.09,0.26,2
291660,86.19,-20.00,2.74,-2.44,9.92,9.47,-9.25,0.01,0.09,0.23,2
291667,86.17,-20.00,2.76,-2.44,9.93,9.47,-9.25,0.01,0.11,0.22,2
291674,86.18,-20.00,2.74,-2.44,9.92,9.47,-9.25,0.01,0.09,0.30,2
291681,86.14,-20.00,2.82,-2.44,9.92,9.46,-9.26,0.01,0.10,0.32,2
291688,86.12,-20.00,2.83,-2.44,9.93,9.46,-9.25,-0.00,0.08,0.32,2
291695,86.19,-20.00,2.74,-2.44,9.93,9.47,-9.26,-0.00,0.12,0.31,2
291702,86.16,-20.00,2.78,-2.44,9.93,9.47,-9.25,-0.00,0.14,0.30,2
291709,86.16,-20.00,2.77,-2.44,9.93,9.47,-9.25,0.01,0.14,0.28,2
291716,86.16,-20.00,2.76,-2.44,9.93,9.47,-9.25,0.04,0.15,0.26,2
291723,86.10,-20.00,2.79,-2.43,9.93,9.46,-9.24,0.01,0.13,0.25,2
291730,86.06,-20.00,2.88,-2.43,9.92,9.45,-9.25,0.04,0.15,0.28,2
291737,86.08,-20.00,2.86,-2.43,9.92,9.45,-9.25,0.02,0.12,0.28,2
291744,86.06,-20.00,2.90,-2.43,9.92,9.45,-9.25,0.01,0.13,0.25,2
291751,86.10,-20.00,2.83,-2.43,9.92,9.46,-9.25,0.03,0.10,0.26,2
291758,86.10,-20.00,2.84,-2.43,9.92,9.46,-9.25,0.03,0.09,0.26,2
291765,86.18,-20.00,2.74,-2.43,9.92,9.47,-9.25,0.02,0.09,0.26,2
291772,86.16,-20.00,2.79,-2.43,9.93,9.46,-9.26,0.05,0.08,0.30,2
291779,86.22,-20.00,2.73,-2.43,9.92,9.48,-9.26,0.02,0.08,0.22,2
291786,86.18,-20.00,2.78,-2.43,9.92,9.47,-9.26,0.04,0.08,0.23,2
291793,86.21,-20.00,2.77,-2.43,9.91,9.47,-9.26,0.02,0.11,0.20,2
291800,86.13,-20.00,2.85,-2.43,9.92,9.46,-9.26,0.01,0.11,0.22,2
291807,86.14,-20.00,2.81,-2.43,9.92,9.46,-9.25,0.01,0.09,0.26,2
291814,86.14,-20.00,2.81,-2.43,9.92,9.46,-9.25,0.01,0.08,0.24,2
291821,86.13,-20.00,2.77,-2.43,9.92,9.47,-9.25,-0.00,0.08,0.27,2
291828,86.12,-20.00,2.79,-2.42,9.93,9.47,-9.24,-0.01,0.06,0.29,2
291835,86.13,-20.00,2.77,-2.42,9.93,9.47,-9.24,0.01,0.05,0.29,2
291842,86.15,-20.00,2.74,-2.42,9.93,9.47,-9.24,0.07,0.05,0.23,2
291849,86.17,-20.00,2.74,-2.42,9.93,9.47,-9.25,0.07,0.07,0.23,2
291991,86.16,-20.00,2.82,-2.47,9.93,9.46,-9.26,0.04,0.07,0.27,2
291998,86.16,-20.00,2.82,-2.47,9.93,9.46,-9.26,-0.00,0.06,0.25,2
292005,86.16,-20.00,2.80,-2.47,9.93,9.46,-9.26,-0.01,0.05,0.28,2
292012,86.16,-20.00,2.81,-2.47,9.93,9.46,-9.26,0.03,0.08,0.29,2
292019,86.18,-20.00,2.79,-2.47,9.93,9.47,-9.26,0.01,0.08,0.28,2
292026,86.20,-20.00,2.77,-2.47,9.93,9.47,-9.26,0.03,0.07,0.29,2
292033,86.22,-20.00,2.76,-2.47,9.93,9.47,-9.26,0.05,0.06,0.28,2
292040,86.20,-20.00,2.76,-2.47,9.93,9.47,-9.26,0.08,0.06,0.28,2
292047,86.19,-20.00,2.75,-2.47,9.93,9.47,-9.26,0.05,0.05,0.28,2
292054,86.17,-20.00,2.75,-2.47,9.93,9.47,-9.25,0.04,0.08,0.26,2
292061,86.16,-20.00,2.70,-2.47,9.92,9.48,-9.24,0.07,0.07,0.26,2
292068,86.16,-20.00,2.72,-2.47,9.92,9.48,-9.24,0.08,0.03,0.30,2
292075,86.17,-20.00,2.74,-2.47,9.92,9.47,-9.25,0.05,0.03,0.29,2
292082,86.17,-20.00,2.71,-2.47,9.92,9.48,-9.25,0.04,0.02,0.21,2
292089,86.18,-20.00,2.71,-2.47,9.92,9.48,-9.25,0.08,0.03,0.25,2
292096,86.17,-20.00,2.72,-2.33,9.91,9.48,-9.25,0.05,0.03,0.28,2
292103,86.12,-20.00,2.77,-2.33,9.91,9.47,-9.24,0.07,0.10,0.26,2
292110,86.12,-20.00,2.82,-2.33,9.91,9.46,-9.25,0.07,0.09,0.26,2
292117,86.14,-20.00,2.81,-2.33,9.92,9.46,-9.26,0.04,0.11,0.28,2
292124,86.15,-20.00,2.84,-2.33,9.92,9.46,-9.26,0.02,0.11,0.30,2
